user_id,movie_id,rating,movie_title,genres,year
117,2,3.0,Jumanji (1995),Adventure|Children|Fantasy,1995
117,3,3.0,Grumpier Old Men (1995),Comedy|Romance,1995
117,6,3.0,Heat (1995),Action|Crime|Thriller,1995
117,7,4.0,Sabrina (1995),Comedy|Romance,1995
117,10,3.0,GoldenEye (1995),Action|Adventure|Thriller,1995
117,11,4.0,"American President, The (1995)",Comedy|Drama|Romance,1995
117,17,3.0,Sense and Sensibility (1995),Drama|Romance,1995
117,19,2.0,Ace Ventura: When Nature Calls (1995),Comedy,1995
117,21,4.0,Get Shorty (1995),Comedy|Crime|Thriller,1995
117,32,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,1995
117,34,3.0,Babe (1995),Children|Drama,1995
117,36,3.0,Dead Man Walking (1995),Crime|Drama,1995
117,39,3.0,Clueless (1995),Comedy|Romance,1995
117,47,4.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,1995
117,48,3.0,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,1995
117,50,4.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,1995
117,62,4.0,Mr. Holland's Opus (1995),Drama,1995
117,110,5.0,Braveheart (1995),Action|Drama|War,1995
117,141,4.0,"Birdcage, The (1996)",Comedy,1996
117,150,4.0,Apollo 13 (1995),Adventure|Drama|IMAX,1995
117,153,3.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,1995
117,158,3.0,Casper (1995),Adventure|Children,1995
117,160,3.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi,1995
117,161,3.0,Crimson Tide (1995),Drama|Thriller|War,1995
117,165,3.0,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1995
117,168,3.0,First Knight (1995),Action|Drama|Romance,1995
117,172,3.0,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1995
117,185,3.0,"Net, The (1995)",Action|Crime|Thriller,1995
117,225,3.0,Disclosure (1994),Drama|Thriller,1994
117,231,2.0,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994
117,235,3.0,Ed Wood (1994),Comedy|Drama,1994
117,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994
117,266,4.0,Legends of the Fall (1994),Drama|Romance|War|Western,1994
117,288,2.0,Natural Born Killers (1994),Action|Crime|Thriller,1994
117,292,4.0,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995
117,293,3.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994
117,296,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994
117,300,4.0,Quiz Show (1994),Drama,1994
117,316,3.0,Stargate (1994),Action|Adventure|Sci-Fi,1994
117,317,3.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1994
117,318,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,1994
117,329,3.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994
117,339,3.0,While You Were Sleeping (1995),Comedy|Romance,1995
117,344,2.0,Ace Ventura: Pet Detective (1994),Comedy,1994
117,349,3.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994
117,350,3.0,"Client, The (1994)",Drama|Mystery|Thriller,1994
117,353,3.0,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994
117,356,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,1994
117,357,3.0,Four Weddings and a Funeral (1994),Comedy|Romance,1994
117,364,4.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994
117,367,3.0,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994
117,368,4.0,Maverick (1994),Adventure|Comedy|Western,1994
117,377,3.0,Speed (1994),Action|Romance|Thriller,1994
117,380,4.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994
117,410,3.0,Addams Family Values (1993),Children|Comedy|Fantasy,1993
117,420,3.0,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994
117,432,3.0,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994
117,434,3.0,Cliffhanger (1993),Action|Adventure|Thriller,1993
117,440,4.0,Dave (1993),Comedy|Romance,1993
117,442,3.0,Demolition Man (1993),Action|Adventure|Sci-Fi,1993
117,454,3.0,"Firm, The (1993)",Drama|Thriller,1993
117,457,4.0,"Fugitive, The (1993)",Thriller,1993
117,474,3.0,In the Line of Fire (1993),Action|Thriller,1993
117,480,4.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993
117,485,3.0,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993
117,500,4.0,Mrs. Doubtfire (1993),Comedy|Drama,1993
117,508,3.0,Philadelphia (1993),Drama,1993
117,520,3.0,Robin Hood: Men in Tights (1993),Comedy,1993
117,527,5.0,Schindler's List (1993),Drama|War,1993
117,539,4.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993
117,551,4.0,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993
117,552,4.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1993
117,553,4.0,Tombstone (1993),Action|Drama|Western,1993
117,555,2.0,True Romance (1993),Crime|Thriller,1993
117,586,4.0,Home Alone (1990),Children|Comedy,1990
117,587,4.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,1990
117,588,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,1992
117,589,4.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,1991
117,590,4.0,Dances with Wolves (1990),Adventure|Drama|Western,1990
117,592,3.0,Batman (1989),Action|Crime|Thriller,1989
117,593,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991
117,594,4.0,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,1937
117,595,4.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1991
117,596,4.0,Pinocchio (1940),Animation|Children|Fantasy|Musical,1940
117,597,3.0,Pretty Woman (1990),Comedy|Romance,1990
117,608,3.0,Fargo (1996),Comedy|Crime|Drama|Thriller,1996
117,648,3.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,1996
117,653,3.0,Dragonheart (1996),Action|Adventure|Fantasy,1996
117,708,3.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1996
117,733,3.0,"Rock, The (1996)",Action|Adventure|Thriller,1996
117,736,2.0,Twister (1996),Action|Adventure|Romance|Thriller,1996
117,778,3.0,Trainspotting (1996),Comedy|Crime|Drama,1996
117,780,3.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,1996
117,786,3.0,Eraser (1996),Action|Drama|Thriller,1996
117,788,3.0,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,1996
117,1028,4.0,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,1964
117,1035,4.0,"Sound of Music, The (1965)",Musical|Romance,1965
117,1036,3.0,Die Hard (1988),Action|Crime|Thriller,1988
117,1079,4.0,"Fish Called Wanda, A (1988)",Comedy|Crime,1988
119,1,3.5,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,1995
119,10,4.0,GoldenEye (1995),Action|Adventure|Thriller,1995
119,173,3.0,Judge Dredd (1995),Action|Crime|Sci-Fi,1995
119,293,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994
119,296,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994
119,318,4.5,"Shawshank Redemption, The (1994)",Crime|Drama,1994
119,356,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,1994
119,364,5.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994
119,434,4.0,Cliffhanger (1993),Action|Adventure|Thriller,1993
119,442,4.0,Demolition Man (1993),Action|Adventure|Sci-Fi,1993
119,1270,4.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi,1985
119,1580,4.0,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,1997
119,1732,4.0,"Big Lebowski, The (1998)",Comedy|Crime,1998
119,2167,4.0,Blade (1998),Action|Horror|Thriller,1998
119,2324,5.0,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,1997
119,2329,4.0,American History X (1998),Crime|Drama,1998
119,2353,3.0,Enemy of the State (1998),Action|Thriller,1998
119,2571,4.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999
119,2683,4.0,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1999
119,2701,3.0,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,1999
119,3081,4.0,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1999
119,3147,5.0,"Green Mile, The (1999)",Crime|Drama,1999
119,3578,5.0,Gladiator (2000),Action|Adventure|Drama,2000
119,3793,4.0,X-Men (2000),Action|Adventure|Sci-Fi,2000
119,4239,4.0,Blow (2001),Crime|Drama,2001
119,4306,4.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,2001
119,4370,3.5,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,2001
119,4776,4.0,Training Day (2001),Crime|Drama|Thriller,2001
119,4886,4.5,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001
119,4963,5.0,Ocean's Eleven (2001),Crime|Thriller,2001
119,4993,5.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001
119,4995,5.0,"Beautiful Mind, A (2001)",Drama|Romance,2001
119,5218,4.0,Ice Age (2002),Adventure|Animation|Children|Comedy,2002
119,5418,4.0,"Bourne Identity, The (2002)",Action|Mystery|Thriller,2002
119,5952,4.5,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,2002
119,5989,4.5,Catch Me If You Can (2002),Crime|Drama,2002
119,6365,4.0,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003
119,6377,4.0,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003
119,6378,4.5,"Italian Job, The (2003)",Action|Crime,2003
119,6539,4.0,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003
119,6934,4.5,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003
119,7153,5.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,2003
119,8644,4.0,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,2004
119,8961,4.0,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,2004
119,30707,5.0,Million Dollar Baby (2004),Drama,2004
119,32587,4.0,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,2005
119,33794,3.5,Batman Begins (2005),Action|Crime|IMAX,2005
119,35836,4.0,"40-Year-Old Virgin, The (2005)",Comedy|Romance,2005
119,44191,4.5,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,2006
119,48516,4.0,"Departed, The (2006)",Crime|Drama|Thriller,2006
119,48774,4.0,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006
119,49272,5.0,Casino Royale (2006),Action|Adventure|Thriller,2006
119,50872,4.0,Ratatouille (2007),Animation|Children|Drama,2007
119,51662,5.0,300 (2007),Action|Fantasy|War|IMAX,2007
119,54286,4.5,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007
119,56174,4.5,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,2007
119,58559,4.5,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,2008
119,59784,4.0,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,2008
119,60069,4.0,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008
119,63082,5.0,Slumdog Millionaire (2008),Crime|Drama|Romance,2008
119,68157,4.0,Inglourious Basterds (2009),Action|Drama|War,2009
119,68954,5.0,Up (2009),Adventure|Animation|Children|Drama,2009
119,69122,5.0,"Hangover, The (2009)",Comedy|Crime,2009
119,70286,4.5,District 9 (2009),Mystery|Sci-Fi|Thriller,2009
119,72998,5.0,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,2009
119,73017,4.5,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,2009
119,74458,4.0,Shutter Island (2010),Drama|Mystery|Thriller,2010
119,76093,4.0,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,2010
119,78499,3.5,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010
119,79132,4.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010
119,80463,5.0,"Social Network, The (2010)",Drama,2010
119,81845,4.0,"King's Speech, The (2010)",Drama,2010
119,91529,4.5,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,2012
119,99114,4.0,Django Unchained (2012),Action|Drama|Western,2012
119,106782,4.5,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,2013
119,109374,3.5,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2014
119,122904,4.5,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,2016
121,1,4.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,1995
121,6,5.0,Heat (1995),Action|Crime|Thriller,1995
121,11,4.0,"American President, The (1995)",Comedy|Drama|Romance,1995
121,16,5.0,Casino (1995),Crime|Drama,1995
121,19,2.0,Ace Ventura: When Nature Calls (1995),Comedy,1995
121,25,4.0,Leaving Las Vegas (1995),Drama|Romance,1995
121,39,4.0,Clueless (1995),Comedy|Romance,1995
121,47,3.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,1995
121,62,5.0,Mr. Holland's Opus (1995),Drama,1995
121,95,3.0,Broken Arrow (1996),Action|Adventure|Thriller,1996
121,110,4.0,Braveheart (1995),Action|Drama|War,1995
121,141,4.0,"Birdcage, The (1996)",Comedy,1996
121,150,3.0,Apollo 13 (1995),Adventure|Drama|IMAX,1995
121,161,3.0,Crimson Tide (1995),Drama|Thriller|War,1995
121,163,4.0,Desperado (1995),Action|Romance|Western,1995
121,225,3.0,Disclosure (1994),Drama|Thriller,1994
121,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994
121,266,3.0,Legends of the Fall (1994),Drama|Romance|War|Western,1994
121,288,4.0,Natural Born Killers (1994),Action|Crime|Thriller,1994
121,292,3.0,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995
121,296,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994
121,300,3.0,Quiz Show (1994),Drama,1994
121,316,3.0,Stargate (1994),Action|Adventure|Sci-Fi,1994
121,318,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,1994
121,337,4.0,What's Eating Gilbert Grape (1993),Drama,1993
121,344,3.0,Ace Ventura: Pet Detective (1994),Comedy,1994
121,349,3.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994
121,353,3.0,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994
121,356,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,1994
121,377,3.0,Speed (1994),Action|Romance|Thriller,1994
121,380,3.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994
121,432,2.0,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994
121,434,3.0,Cliffhanger (1993),Action|Adventure|Thriller,1993
121,435,2.0,Coneheads (1993),Comedy|Sci-Fi,1993
121,440,4.0,Dave (1993),Comedy|Romance,1993
121,454,3.0,"Firm, The (1993)",Drama|Thriller,1993
121,457,3.0,"Fugitive, The (1993)",Thriller,1993
121,474,3.0,In the Line of Fire (1993),Action|Thriller,1993
121,508,3.0,Philadelphia (1993),Drama,1993
121,527,3.0,Schindler's List (1993),Drama|War,1993
121,539,4.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993
121,555,4.0,True Romance (1993),Crime|Thriller,1993
121,590,4.0,Dances with Wolves (1990),Adventure|Drama|Western,1990
121,592,3.0,Batman (1989),Action|Crime|Thriller,1989
121,595,3.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1991
121,597,3.0,Pretty Woman (1990),Comedy|Romance,1990
121,780,4.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,1996
122,2,4.0,Jumanji (1995),Adventure|Children|Fantasy,1995
122,19,3.5,Ace Ventura: When Nature Calls (1995),Comedy,1995
122,32,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,1995
122,47,4.5,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,1995
122,50,5.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,1995
122,70,4.5,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,1996
122,104,4.0,Happy Gilmore (1996),Comedy,1996
122,111,5.0,Taxi Driver (1976),Crime|Drama|Thriller,1976
122,165,5.0,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1995
122,231,4.5,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994
122,253,4.5,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994
122,260,5.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977
122,288,5.0,Natural Born Killers (1994),Action|Crime|Thriller,1994
122,292,4.0,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995
122,296,5.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994
122,318,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,1994
122,356,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War,1994
122,442,4.0,Demolition Man (1993),Action|Adventure|Sci-Fi,1993
122,480,4.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993
122,520,4.0,Robin Hood: Men in Tights (1993),Comedy,1993
122,551,5.0,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993
122,555,4.5,True Romance (1993),Crime|Thriller,1993
122,589,5.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,1991
122,592,4.5,Batman (1989),Action|Crime|Thriller,1989
122,593,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991
122,608,5.0,Fargo (1996),Comedy|Crime|Drama|Thriller,1996
122,778,5.0,Trainspotting (1996),Comedy|Crime|Drama,1996
122,780,4.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,1996
122,784,5.0,"Cable Guy, The (1996)",Comedy|Thriller,1996
122,858,5.0,"Godfather, The (1972)",Crime|Drama,1972
122,923,5.0,Citizen Kane (1941),Drama|Mystery,1941
122,1073,5.0,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,1971
122,1080,5.0,Monty Python's Life of Brian (1979),Comedy,1979
122,1089,5.0,Reservoir Dogs (1992),Crime|Mystery|Thriller,1992
122,1090,5.0,Platoon (1986),Drama|War,1986
122,1136,5.0,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,1975
122,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,1980
122,1197,5.0,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,1987
122,1199,5.0,Brazil (1985),Fantasy|Sci-Fi,1985
122,1200,5.0,Aliens (1986),Action|Adventure|Horror|Sci-Fi,1986
122,1208,5.0,Apocalypse Now (1979),Action|Drama|War,1979
122,1210,5.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,1983
122,1213,5.0,Goodfellas (1990),Crime|Drama,1990
122,1214,5.0,Alien (1979),Horror|Sci-Fi,1979
122,1219,4.0,Psycho (1960),Crime|Horror,1960
122,1220,4.5,"Blues Brothers, The (1980)",Action|Comedy|Musical,1980
122,1222,5.0,Full Metal Jacket (1987),Drama|War,1987
122,1247,5.0,"Graduate, The (1967)",Comedy|Drama|Romance,1967
122,1265,5.0,Groundhog Day (1993),Comedy|Fantasy|Romance,1993
122,1270,5.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi,1985
122,1276,5.0,Cool Hand Luke (1967),Drama,1967
122,1377,4.5,Batman Returns (1992),Action|Crime,1992
122,1391,5.0,Mars Attacks! (1996),Action|Comedy|Sci-Fi,1996
122,1394,5.0,Raising Arizona (1987),Comedy,1987
122,1676,4.5,Starship Troopers (1997),Action|Sci-Fi,1997
122,1682,5.0,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,1998
122,1732,5.0,"Big Lebowski, The (1998)",Comedy|Crime,1998
122,1923,4.5,There's Something About Mary (1998),Comedy|Romance,1998
122,1961,5.0,Rain Man (1988),Drama,1988
122,1968,4.5,"Breakfast Club, The (1985)",Comedy|Drama,1985
122,2011,4.5,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,1989
122,2012,4.0,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,1990
122,2291,5.0,Edward Scissorhands (1990),Drama|Fantasy|Romance,1990
122,2355,4.5,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,1998
122,2502,5.0,Office Space (1999),Comedy|Crime,1999
122,2542,5.0,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,1998
122,2571,5.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999
122,2692,4.5,Run Lola Run (Lola rennt) (1998),Action|Crime,1998
122,2710,4.5,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1999
122,2762,5.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1999
122,2804,5.0,"Christmas Story, A (1983)",Children|Comedy,1983
122,2916,5.0,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990
122,2918,4.5,Ferris Bueller's Day Off (1986),Comedy,1986
122,2959,5.0,Fight Club (1999),Action|Crime|Drama|Thriller,1999
122,2987,4.5,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988
122,2997,5.0,Being John Malkovich (1999),Comedy|Drama|Fantasy,1999
122,3114,5.0,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,1999
122,3160,5.0,Magnolia (1999),Drama,1999
122,3175,4.5,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1999
122,3253,4.0,Wayne's World (1992),Comedy,1992
122,3481,4.5,High Fidelity (2000),Comedy|Drama|Romance,2000
122,3535,5.0,American Psycho (2000),Crime|Horror|Mystery|Thriller,2000
122,3671,4.5,Blazing Saddles (1974),Comedy|Western,1974
122,3793,4.0,X-Men (2000),Action|Adventure|Sci-Fi,2000
122,3911,5.0,Best in Show (2000),Comedy,2000
122,3949,5.0,Requiem for a Dream (2000),Drama,2000
122,4011,5.0,Snatch (2000),Comedy|Crime|Thriller,2000
122,4027,5.0,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,2000
122,4239,4.5,Blow (2001),Crime|Drama,2001
122,4262,5.0,Scarface (1983),Action|Crime|Drama,1983
122,4776,5.0,Training Day (2001),Crime|Drama|Thriller,2001
122,4816,4.5,Zoolander (2001),Comedy,2001
122,4886,5.0,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001
122,4963,4.0,Ocean's Eleven (2001),Crime|Thriller,2001
122,4979,5.0,"Royal Tenenbaums, The (2001)",Comedy|Drama,2001
122,5669,4.5,Bowling for Columbine (2002),Documentary,2002
122,5989,4.5,Catch Me If You Can (2002),Crime|Drama,2002
122,6333,4.5,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2003
122,6377,4.5,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003
122,6502,5.0,28 Days Later (2002),Action|Horror|Sci-Fi,2002
122,7438,5.0,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,2004
122,8641,4.5,Anchorman: The Legend of Ron Burgundy (2004),Comedy,2004
122,8644,4.0,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,2004
122,8874,5.0,Shaun of the Dead (2004),Comedy|Horror,2004
122,33679,4.0,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,2005
122,46578,5.0,Little Miss Sunshine (2006),Adventure|Comedy|Drama,2006
122,48385,4.5,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006
122,48516,5.0,"Departed, The (2006)",Crime|Drama|Thriller,2006
122,48774,5.0,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006
122,48780,5.0,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,2006
122,49272,4.5,Casino Royale (2006),Action|Adventure|Thriller,2006
122,51255,5.0,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007
122,54503,5.0,Superbad (2007),Comedy,2007
122,55820,5.0,No Country for Old Men (2007),Crime|Drama,2007
122,56174,4.0,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,2007
122,58559,4.0,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,2008
122,60069,5.0,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008
122,68954,5.0,Up (2009),Adventure|Animation|Children|Drama,2009
122,69122,4.5,"Hangover, The (2009)",Comedy|Crime,2009
122,71535,4.5,Zombieland (2009),Action|Comedy|Horror,2009
122,72998,4.5,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,2009
122,74458,5.0,Shutter Island (2010),Drama|Mystery|Thriller,2010
122,79132,4.5,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010
122,80463,5.0,"Social Network, The (2010)",Drama,2010
122,91529,4.0,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,2012
122,99114,5.0,Django Unchained (2012),Action|Drama|Western,2012
122,106782,5.0,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,2013
122,109487,5.0,Interstellar (2014),Sci-Fi|IMAX,2014
122,112852,4.0,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,2014
123,47,4.5,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,1995
123,260,4.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977
123,293,3.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994
123,296,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994
123,318,4.0,"Shawshank Redemption, The (1994)",Crime|Drama,1994
123,593,4.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991
123,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,1980
123,2329,4.5,American History X (1998),Crime|Drama,1998
123,2571,4.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999
123,2858,3.5,American Beauty (1999),Drama|Romance,1999
123,2959,4.5,Fight Club (1999),Action|Crime|Drama|Thriller,1999
123,4226,4.5,Memento (2000),Mystery|Thriller,2000
123,4776,4.0,Training Day (2001),Crime|Drama|Thriller,2001
123,4886,4.0,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001
123,4993,3.5,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2001
123,5952,3.5,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,2002
123,6016,3.5,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2002
